id_aluno;ano;nome;genero;idade;ano_nascimento;ano_ingresso;anos_na_pm;instituicao;escola;turma;fase;fase_ideal;defasagem;defasado;nivel_defasagem;inde;pedra;IAA;IEG;IPS;IPP;IDA;IPV;IAN;nota_mat;nota_por;nota_ing;qtd_avaliadores;rank_geral;rank_fase;rank_turma;atingiu_pv;indicado_bolsa;defasagem_original;ano_ingresso_declarado;ingresso_inconsistente;n_anos_observados
RA-661;2022;Aluno-661;M;11,0;2011,0;2022;0;Pública;;U;1,0;2,0;-1,0;True;Moderada (1);7,593;Ametista;9,0;8,3;7,5;;7,8;7,917;5,0;8,3;7,3;;2,0;274;72;4;False;False;-1;2022;False;2
RA-661;2023;Aluno-661;M;11,0;2011,0;2022;1;Pública;;2M;2,0;2,0;0,0;False;Adequado;6,846333333;Ágata;0,0;7,7;6,89;7,5;6,5;7,836666667;10,0;4,3;8,7;;3,0;;;;;;0;2022;False;2
RA-662;2022;Aluno-662;F;11,0;2011,0;2022;0;Pública;;U;1,0;2,0;-1,0;True;Moderada (1);7,044;Ametista;9,0;8,8;7,5;;6,8;6,083;5,0;5,7;7,8;;2,0;473;122;9;False;False;-1;2022;False;3
RA-662;2023;Aluno-662;F;12,0;2011,0;2022;1;Pública;;2U;2,0;3,0;-1,0;True;Moderada (1);6,733566667;Ágata;6,8;7,6;6,27;7,291666667;6,7;6,72;5,0;4,3;9,0;;3,0;;;;;;-1;2022;False;3
RA-662;2024;Aluno-662;F;13,0;2011,0;2022;2;Pública;EM Cecilia Cristina de Oliveira Rodrigues;3M;3,0;3,0;0,0;False;Adequado;7,107477855466668;Ametista;7,917;7,610722610666666;7,51;7,625;4,166666666666667;7,234;10,0;4,5;5,0;3,0;5,0;;;;;;0;2022;False;3
RA-663;2022;Aluno-663;M;10,0;2012,0;2022;0;Pública;;U;1,0;2,0;-1,0;True;Moderada (1);6,376;Ágata;6,9;8,7;7,5;;5,8;5,25;5,0;5,0;6,5;;2,0;665;161;11;False;False;-1;2022;False;3
RA-663;2023;Aluno-663;M;11,0;2012,0;2022;1;Pública;;1L;1,0;2,0;-1,0;True;Moderada (1);6,969133333;Ágata;6,9;7,4;7,52;6,666666667;7,0;7,393333333;5,0;6,7;7,3;;3,0;;;;;;-1;2022;False;3
RA-663;2024;Aluno-663;M;12,0;2012,0;2022;2;Pública;EE Maria André Schunck Dona;2L;2,0;3,0;-1,0;True;Moderada (1);6,696419461700001;Ágata;8,502;7,0910973085;5,625;6,875;6,5;6,89;5,0;6,0;7,0;;3,0;;;;;;-1;2022;False;3
RA-664;2022;Aluno-664;F;10,0;2012,0;2022;0;Pública;;U;1,0;2,0;-1,0;True;Moderada (1);7,277;Ametista;9,5;8,8;7,5;;6,3;7,167;5,0;5,0;7,5;;2,0;405;105;8;False;False;-1;2022;False;3
RA-664;2023;Aluno-664;F;11,0;2012,0;2022;1;Pública;;1L;1,0;2,0;-1,0;True;Moderada (1);8,0872;Topázio;9,0;9,6;7,52;7,916666667;8,0;8,116666667;5,0;8,0;8,0;;3,0;;;;;;-1;2022;False;3
RA-664;2024;Aluno-664;F;12,0;2012,0;2022;2;Pública;EE Donizetti Aparecido Leite Professor;2N;2,0;2,0;0,0;False;Adequado;7,5017244089;Ametista;9,002;6,7734553775;7,51;8,125;5,75;7,666666667;10,0;3,0;8,5;;3,0;;;;;;0;2022;False;3
RA-665;2022;Aluno-665;F;11,0;2011,0;2022;0;Pública;;U;1,0;2,0;-1,0;True;Moderada (1);6,996;Ágata;9,0;7,4;7,5;;6,8;7,25;5,0;6,5;7,0;;2,0;488;128;10;False;False;-1;2022;False;3
RA-665;2023;Aluno-665;F;11,0;2011,0;2022;1;Pública;;1M;1,0;2,0;-1,0;True;Moderada (1);6,185658333;Ágata;9,5;4,9;2,52;8,28125;5,2;8,226666667;5,0;5,0;5,3;;3,0;;;;;;-1;2022;False;3
RA-665;2024;Aluno-665;F;12,0;2011,0;2022;2;Pública;EE Donizetti Aparecido Leite Professor;2M;2,0;3,0;-1,0;True;Moderada (1);5,698703030200001;Quartzo;8,334;5,068181818;5,63;7,5;4,75;5,443333333;5,0;3,0;6,5;;3,0;;;;;;-1;2022;False;3
RA-666;2022;Aluno-666;M;10,0;2012,0;2022;0;Pública;;U;1,0;2,0;-1,0;True;Moderada (1);7,929;Ametista;9,5;9,1;7,5;;7,8;8,833;5,0;8,0;7,5;;2,0;160;39;2;True;False;-1;2022;False;3
RA-666;2023;Aluno-666;M;11,0;2012,0;2022;1;Pública;;2U;2,0;2,0;0,0;False;Adequado;8,720366667;Topázio;9,5;9,1;7,52;8,541666667;7,1;9,62;10,0;6,7;7,5;;3,0;;;;;;0;2022;False;3
RA-666;2024;Aluno-666;M;12,0;2012,0;2022;2;Pública;EE Maria André Schunck Dona;3L;3,0;3,0;0,0;False;Adequado;8,185838802933334;Topázio;10,002;7,881527348;7,51;7,5;7,166666666666667;8,375;10,0;10,0;5,5;6,0;4,0;;;;;;0;2022;False;3
RA-667;2022;Aluno-667;M;11,0;2011,0;2021;1;Pública;;U;1,0;2,0;-1,0;True;Moderada (1);5,844;Quartzo;8,5;5,6;7,5;;4,5;5,833;5,0;3,7;5,3;;2,0;747;177;12;False;False;-1;2021;False;3
RA-667;2023;Aluno-667;M;12,0;2011,0;2021;2;Pública;;2U;2,0;3,0;-1,0;True;Moderada (1);6,774866667;Ágata;9,0;6,9;6,89;7,083333333;5,2;7,836666667;5,0;3,0;7,3;;3,0;;;;;;-1;2021;False;3
RA-667;2024;Aluno-667;M;13,0;2011,0;2021;3;Pública;EM Cecilia Cristina de Oliveira Rodrigues;3M;3,0;3,0;0,0;False;Adequado;7,177130604266668;Ametista;9,168;7,038986354666666;7,51;7,75;4,666666666666667;6,966;10,0;5,5;4,5;4,0;5,0;;;;;;0;2021;False;3
RA-668;2022;Aluno-668;M;11,0;2011,0;2022;0;Pública;;U;1,0;2,0;-1,0;True;Moderada (1);4,365;Quartzo;6,9;3,3;7,5;;2,8;3,75;5,0;2,8;2,8;;2,0;845;192;13;False;False;-1;2022;False;2
RA-668;2023;Aluno-668;M;12,0;2011,0;2022;1;Pública;;2K;2,0;3,0;-1,0;True;Moderada (1);6,017933333;Ágata;6,3;6,3;7,52;6,875;3,4;7,616666667;5,0;2,7;4,0;;3,0;;;;;;-1;2022;False;2
RA-669;2022;Aluno-669;M;11,0;2011,0;2022;0;Pública;;U;1,0;2,0;-1,0;True;Moderada (1);7,475;Ametista;9,0;9,7;7,5;;6,0;7,833;5,0;5,0;7,0;;2,0;326;85;5;False;False;-1;2022;False;3
RA-669;2023;Aluno-669;M;11,0;2011,0;2022;1;Pública;;2U;2,0;2,0;0,0;False;Adequado;7,345033333;Ametista;8,5;7,8;7,52;7,708333333;5,0;7,06;10,0;3,3;6,7;;3,0;;;;;;0;2022;False;3
RA-669;2024;Aluno-669;M;12,0;2011,0;2022;2;Pública;EE Maria André Schunck Dona;3K;3,0;3,0;0,0;False;Adequado;6,6438703703;Ágata;7,5;4,851851851666666;7,51;7,291666667;5,333333333333333;6,883333333;10,0;5,0;6,0;5,0;3,0;;;;;;0;2022;False;3
RA-67;2022;Aluno-67;F;16,0;2006,0;2019;3;Pública;;C;5,0;6,0;-1,0;True;Moderada (1);5,195;Quartzo;5,8;3,0;7,5;;3,6;6,889;5,0;3,0;4,2;3,5;4,0;812;56;6;False;False;-1;2019;False;1
RA-670;2022;Aluno-670;F;10,0;2012,0;2022;0;Pública;;U;1,0;2,0;-1,0;True;Moderada (1);7,451;Ametista;8,0;8,8;7,5;;6,9;8,167;5,0;6,5;7,3;;2,0;335;88;6;False;False;-1;2022;False;3
RA-670;2023;Aluno-670;F;11,0;2012,0;2022;1;Pública;;2U;2,0;2,0;0,0;False;Adequado;8,6067;Topázio;9,5;8,7;7,52;8,958333333;7,0;9,343333333;10,0;5,8;8,2;;3,0;;;;;;0;2022;False;3
RA-670;2024;Aluno-670;F;12,0;2012,0;2022;2;Privada - Apadrinhamento;Colégio Arco Íris Evolução;3U;3,0;2,0;1,0;False;Adiantado;8,8602539683;Topázio;9,585;9,441269841333334;7,51;8,958333333;8,666666666666666;8,166666667;10,0;9,0;7,0;10,0;3,0;;;;;;1;2022;False;3
RA-671;2022;Aluno-671;M;9,0;2013,0;2021;1;Pública;;A;0,0;1,0;-1,0;True;Moderada (1);7,617;Ametista;8,5;8,2;8,1;;8,8;7,417;5,0;8,8;8,8;;2,0;269;75;4;False;False;-1;2021;False;2
RA-671;2023;Aluno-671;M;10,0;2013,0;2021;2;Pública;;ALFA G - G2/G3;0,0;2,0;-2,0;True;Alta (2);6,5143;Ágata;7,9;8,3;3,14;5,625;7,8;5,68;5,0;8,0;7,5;;2,0;;;;;;-2;2021;False;2
RA-672;2022;Aluno-672;F;9,0;2013,0;2021;1;Pública;;A;0,0;1,0;-1,0;True;Moderada (1);7,48;Ametista;8,5;8,5;8,1;;8,8;6,75;5,0;8,5;9,1;;2,0;323;96;6;False;False;-1;2021;False;3
RA-672;2023;Aluno-672;F;10,0;2013,0;2021;2;Pública;;ALFA J - G2/G3;0,0;2,0;-2,0;True;Alta (2);6,5623;Ágata;7,9;9,5;2,52;5,625;6,4;6,43;5,0;6,0;6,7;;2,0;;;;;;-2;2021;False;3
RA-672;2024;Aluno-672;F;11,0;2013,0;2021;3;Pública;EM Etelvina Delfim Simões;1H;1,0;2,0;-1,0;True;Moderada (1);4,2118138341;Quartzo;7,918;3,95256917;6,26;6,041666667;0,0;4,496666667;5,0;0,0;0,0;;3,0;;;;;;-1;2021;False;3
RA-673;2022;Aluno-673;F;8,0;2014,0;2022;0;Pública;;A;0,0;0,0;0,0;False;Adequado;8,65;Topázio;8,5;9,2;8,1;;9,2;8,583;10,0;9,4;8,9;;2,0;21;2;1;True;True;0;2022;False;1
RA-674;2022;Aluno-674;M;8,0;2014,0;2022;0;Pública;;A;0,0;0,0;0,0;False;Adequado;7,862;Ametista;9,5;8,7;8,1;;8,0;6,333;10,0;8,9;7,0;;2,0;181;50;3;False;False;0;2022;False;2
RA-674;2023;Aluno-674;M;9,0;2014,0;2022;1;Pública;;ALFA T - G2/G3;0,0;1,0;-1,0;True;Moderada (1);6,6328;Ágata;7,9;8,5;3,77;5,0;5,2;8,67;5,0;5,3;5,0;;2,0;;;;;;-1;2022;False;2
RA-675;2022;Aluno-675;M;8,0;2014,0;2022;0;Pública;;A;0,0;0,0;0,0;False;Adequado;7,576;Ametista;10,0;6,6;8,1;;7,4;7,083;10,0;8,8;5,9;;2,0;284;79;5;False;True;0;2022;False;2
RA-675;2023;Aluno-675;M;8,0;2014,0;2022;1;Pública;;ALFA D - G2/G3;0,0;0,0;0,0;False;Adequado;8,3577;Topázio;10,0;8,0;7,52;6,875;8,3;8,34;10,0;8,5;8,0;;2,0;;;;;;0;2022;False;2
RA-676;2022;Aluno-676;M;9,0;2013,0;2021;1;Pública;;A;0,0;1,0;-1,0;True;Moderada (1);7,911;Ametista;8,5;8,6;8,1;;9,3;8,167;5,0;9,5;9,1;;2,0;165;44;2;False;True;-1;2021;False;1
RA-677;2022;Aluno-677;F;8,0;2014,0;2021;1;Pública;;B;0,0;0,0;0,0;False;Adequado;8,358;Topázio;10,0;9,4;7,5;;7,3;8,583;10,0;7,7;6,8;;2,0;52;13;1;True;False;0;2021;False;2
RA-677;2023;Aluno-677;F;9,0;2014,0;2021;2;Pública;;ALFA T - G2/G3;0,0;1,0;-1,0;True;Moderada (1);8,5257;Topázio;10,0;8,2;10,0;6,875;8,7;9,84;5,0;9,0;8,3;;2,0;;;;;;-1;2021;False;2
RA-678;2022;Aluno-678;M;9,0;2013,0;2022;0;Pública;;B;0,0;1,0;-1,0;True;Moderada (1);8,0;Ametista;9,0;10,0;6,9;;7,3;9,5;5,0;7,5;7,0;;2,0;143;40;2;True;False;-1;2022;False;2
RA-678;2023;Aluno-678;M;10,0;2013,0;2022;1;Pública;;1B;1,0;2,0;-1,0;True;Moderada (1);7,570158333;Ametista;8,0;8,8;6,27;7,65625;7,3;8,336666667;5,0;6,8;7,7;;3,0;;;;;;-1;2022;False;2
RA-679;2022;Aluno-679;M;10,0;2012,0;2020;2;Pública;;B;0,0;2,0;-2,0;True;Alta (2);7,172;Ametista;9,0;8,2;7,5;;6,3;7,833;5,0;6,7;5,8;;2,0;441;129;6;False;False;-2;2020;False;2
RA-679;2023;Aluno-679;M;11,0;2012,0;2020;3;Pública;;1J;1,0;2,0;-1,0;True;Moderada (1);6,138366667;Ágata;7,5;7,5;5,02;6,875;3,6;7,393333333;5,0;2,0;5,2;;3,0;;;;;;-1;2020;False;2
RA-68;2022;Aluno-68;M;16,0;2006,0;2019;3;Pública;;C;5,0;6,0;-1,0;True;Moderada (1);6,438;Ágata;8,3;6,0;7,5;;4,0;7,944;5,0;4,7;4,8;2,7;4,0;653;40;2;False;True;-1;2019;False;1
RA-680;2022;Aluno-680;F;10,0;2012,0;2019;3;Pública;;B;0,0;2,0;-2,0;True;Alta (2);7,518;Ametista;9,5;8,8;7,5;;7,4;7,75;5,0;8,0;6,8;;2,0;302;85;4;False;False;-2;2019;True;3
RA-680;2023;Aluno-680;F;11,0;2012,0;2019;4;Pública;;1B;1,0;2,0;-1,0;True;Moderada (1);6,5855;Ágata;0,0;9,1;7,52;6,875;6,4;7,78;5,0;5,2;7,5;;3,0;;;;;;-1;2019;True;3
RA-680;2024;Aluno-680;F;12,0;2012,0;2019;5;Pública;EE Leonice de Aquino Oliveira;2A;2,0;3,0;-1,0;True;Moderada (1);4,9800714287000005;Quartzo;0,0;6,6428571430000005;5,635;6,666666667;3,0;6,606666667;5,0;2,5;3,5;;3,0;;;;;;-1;2021;True;3
RA-681;2022;Aluno-681;M;10,0;2012,0;2022;0;Pública;;B;0,0;2,0;-2,0;True;Alta (2);7,204;Ametista;8,5;8,5;6,9;;6,5;8,0;5,0;6,5;6,5;;2,0;427;128;5;False;False;-2;2022;False;3
RA-681;2023;Aluno-681;M;10,0;2012,0;2022;1;Pública;;ALFA E - G2/G3;0,0;2,0;-2,0;True;Alta (2);6,2955;Ágata;0,0;7,8;3,77;5,625;8,3;8,18;5,0;8,8;7,8;;2,0;;;;;;-2;2022;False;3
RA-681;2024;Aluno-681;M;11,0;2012,0;2022;2;Privada;João Friaza Colégio;1C;1,0;2,0;-1,0;True;Moderada (1);6,0398818182000005;Ágata;9,502;7,840909091;6,26;5,625;2,5;6,665;5,0;5,0;0,0;;2,0;;;;;;-1;2022;False;3
RA-682;2022;Aluno-682;M;11,0;2011,0;2022;0;Pública;;B;0,0;2,0;-2,0;True;Alta (2);7,625;Ametista;9,5;9,1;7,5;;7,0;8,083;5,0;7,0;7,0;;2,0;262;74;3;False;False;-2;2022;False;1
RA-683;2022;Aluno-683;M;10,0;2012,0;2022;0;Pública;;C;0,0;2,0;-2,0;True;Alta (2);6,011;Ágata;7,9;5,0;7,5;;4,0;8,083;5,0;8,0;0,0;;2,0;728;180;3;False;False;-2;2022;False;1
RA-684;2022;Aluno-684;M;7,0;2015,0;2022;0;Pública;;C;0,0;0,0;0,0;False;Adequado;8,26;Topázio;9,5;7,5;8,1;;9,3;7,917;10,0;9,0;9,6;;2,0;72;19;1;False;False;0;2022;False;3
RA-684;2023;Aluno-684;M;8,0;2015,0;2022;1;Privada;;ALFA D - G2/G3;0,0;0,0;0,0;False;Adequado;7,4277;Ametista;9,0;8,1;7,52;6,875;6,5;5,84;10,0;8,3;4,7;;2,0;;;;;;0;2022;False;3
RA-684;2024;Aluno-684;M;9,0;2015,0;2022;2;Privada;Recanto Betânia Centro Educacional;1C;1,0;1,0;0,0;False;Adequado;7,769381818200001;Ametista;10,002;9,090909091;7,51;7,5;4,25;8,0;10,0;2,5;6,0;;2,0;;;;;;0;2022;False;3
RA-685;2022;Aluno-685;M;9,0;2013,0;2022;0;Pública;;C;0,0;1,0;-1,0;True;Moderada (1);6,864;Ágata;9,0;6,2;5,0;;8,0;7,833;5,0;8,0;8,0;;2,0;533;152;2;False;False;-1;2022;False;1
RA-686;2022;Aluno-686;F;9,0;2013,0;2022;0;Pública;;D;0,0;1,0;-1,0;True;Moderada (1);7,729;Ametista;7,5;8,6;8,1;;8,8;8,083;5,0;9,2;8,5;;2,0;227;62;5;False;False;-1;2022;False;3
RA-686;2023;Aluno-686;F;10,0;2013,0;2022;1;Pública;;1C;1,0;2,0;-1,0;True;Moderada (1);7,9642;Ametista;8,5;9,0;7,52;7,5;8,0;8,56;5,0;7,3;8,7;;3,0;;;;;;-1;2022;False;3
RA-686;2024;Aluno-686;F;11,0;2013,0;2022;2;Pública;EE Joaquim Mendes Feliz;2C;2,0;2,0;0,0;False;Adequado;8,040259523700001;Topázio;8,002;8,7857142855;6,885;8,4375;7,25;7,503333333;10,0;5,0;9,5;;3,0;;;;;;0;2022;False;3
RA-687;2022;Aluno-687;M;9,0;2013,0;2022;0;Pública;;D;0,0;1,0;-1,0;True;Moderada (1);7,703;Ametista;8,5;9,0;8,1;;8,3;8,0;5,0;9,0;7,5;;2,0;233;63;6;False;False;-1;2022;False;3
RA-687;2023;Aluno-687;M;10,0;2013,0;2022;1;Pública;;1A;1,0;2,0;-1,0;True;Moderada (1);7,617533333;Ametista;8,0;9,0;7,52;7,5;6,9;8,226666667;5,0;6,7;7,0;;3,0;;;;;;-1;2022;False;3
RA-687;2024;Aluno-687;M;11,0;2013,0;2022;2;Pública;EE Paschoal Carlos Magno;2D;2,0;2,0;0,0;False;Adequado;8,2739844611;Topázio;7,502;9,2355889725;7,51;8,75;7,25;8,003333333;10,0;6,5;8,0;;3,0;;;;;;0;2022;False;3
RA-688;2022;Aluno-688;M;9,0;2013,0;2022;0;Pública;;D;0,0;1,0;-1,0;True;Moderada (1);7,771;Ametista;8,5;9,7;7,5;;7,9;7,917;5,0;8,0;7,8;;2,0;212;56;4;False;False;-1;2022;False;3
RA-688;2023;Aluno-688;M;10,0;2013,0;2022;1;Pública;;1A;1,0;2,0;-1,0;True;Moderada (1);8,0442;Topázio;8,5;9,3;7,52;7,5;8,6;8,06;5,0;8,2;9,0;;3,0;;;;;;-1;2022;False;3
RA-688;2024;Aluno-688;M;11,0;2013,0;2022;2;Pública;EE Dom Pedro Villas Boas de Souza;2B;2,0;2,0;0,0;False;Adequado;8,986533333300002;Topázio;9,502;10,0;8,13;8,333333333;7,5;9,45;10,0;6,0;9,0;;3,0;;;;;;0;2022;False;3
RA-689;2022;Aluno-689;F;9,0;2013,0;2022;0;Pública;;D;0,0;1,0;-1,0;True;Moderada (1);6,433;Ágata;7,4;7,9;5,6;;5,8;6,667;5,0;6,0;5,5;;2,0;655;172;9;False;False;-1;2022;False;1
RA-69;2022;Aluno-69;M;16,0;2006,0;2018;4;Pública;;C;5,0;6,0;-1,0;True;Moderada (1);5,718;Quartzo;8,3;6,1;7,5;;2,5;6,167;5,0;4,7;2,6;0,3;4,0;756;47;3;False;False;-1;2018;False;1
RA-690;2022;Aluno-690;F;9,0;2013,0;2022;0;Pública;;D;0,0;1,0;-1,0;True;Moderada (1);7,541;Ametista;9,5;9,5;7,5;;7,0;7,417;5,0;7,2;6,8;;2,0;294;83;8;False;False;-1;2022;False;3
RA-690;2023;Aluno-690;F;10,0;2013,0;2022;1;Pública;;ALFA D - G2/G3;0,0;2,0;-2,0;True;Alta (2);8,6112;Topázio;9,0;9,8;6,89;7,5;9,1;10,01;5,0;9,3;8,8;;2,0;;;;;;-2;2022;False;3
RA-690;2024;Aluno-690;F;11,0;2013,0;2022;2;Pública;EE Dom Pedro Villas Boas de Souza;1E;1,0;2,0;-1,0;True;Moderada (1);7,3853681818;Ametista;7,918;8,409090909;7,51;8,4375;6,25;7,835;5,0;7,5;5,0;;2,0;;;;;;-1;2022;False;3
RA-691;2022;Aluno-691;F;8,0;2014,0;2022;0;Pública;;D;0,0;0,0;0,0;False;Adequado;8,68;Topázio;10,0;9,2;8,1;;9,4;7,917;10,0;9,6;9,3;;2,0;16;1;1;False;False;0;2022;False;1
RA-692;2022;Aluno-692;F;9,0;2013,0;2021;1;Pública;;D;0,0;1,0;-1,0;True;Moderada (1);7,569;Ametista;9,5;8,9;8,1;;6,9;7,917;5,0;7,0;6,8;;2,0;285;80;7;False;False;-1;2021;False;2
RA-692;2023;Aluno-692;F;10,0;2013,0;2021;2;Privada;;1C;1,0;2,0;-1,0;True;Moderada (1);6,588466667;Ágata;7,4;7,7;7,52;6,666666667;4,6;7,39;5,0;2,8;6,3;;3,0;;;;;;-1;2021;False;2
RA-693;2022;Aluno-693;F;7,0;2015,0;2022;0;Pública;;D;0,0;0,0;0,0;False;Adequado;7,944;Ametista;9,5;9,8;8,1;;5,7;7,667;10,0;5,0;6,3;;2,0;158;43;3;False;False;0;2022;False;3
RA-693;2023;Aluno-693;F;8,0;2015,0;2022;1;Pública;;ALFA D - G2/G3;0,0;0,0;0,0;False;Adequado;9,0112;Topázio;10,0;9,4;6,89;7,5;8,5;10,01;10,0;8,2;8,7;;2,0;;;;;;0;2022;False;3
RA-693;2024;Aluno-693;F;9,0;2015,0;2022;2;Pública;EE Dom Pedro Villas Boas de Souza;1C;1,0;1,0;0,0;False;Adequado;8,9079954545;Topázio;10,002;9,5227272725;9,38;7,8125;8,0;8,42;10,0;8,0;8,0;;2,0;;;;;;0;2022;False;3
RA-694;2022;Aluno-694;M;8,0;2014,0;2022;0;Pública;;D;0,0;0,0;0,0;False;Adequado;8,378;Topázio;10,0;9,0;8,1;;8,1;7,917;10,0;8,2;8,0;;2,0;49;11;2;False;False;0;2022;False;1
RA-695;2022;Aluno-695;F;8,0;2014,0;2021;1;Pública;;E;0,0;0,0;0,0;False;Adequado;4,28;Quartzo;9,0;3,1;7,5;;2,5;2,5;10,0;2,2;2,8;;2,0;849;189;5;False;False;0;2021;False;1
RA-696;2022;Aluno-696;F;9,0;2013,0;2021;1;Pública;;E;0,0;1,0;-1,0;True;Moderada (1);7,441;Ametista;8,5;9,0;7,5;;6,6;8,167;5,0;6,5;6,7;;2,0;338;98;2;False;False;-1;2021;False;3
RA-696;2023;Aluno-696;F;9,0;2013,0;2021;2;Pública;;1A;1,0;1,0;0,0;False;Adequado;7,172666667;Ametista;0,0;9,4;5,02;7,5;6,7;8,503333333;10,0;5,2;8,2;;3,0;;;;;;0;2021;False;3
RA-696;2024;Aluno-696;F;10,0;2013,0;2021;3;Pública;EE Dom Pedro Villas Boas de Souza;2B;2,0;2,0;0,0;False;Adequado;7,482680952299999;Ametista;7,418;7,845238095;7,51;7,708333333;5,25;8,0;10,0;5,0;5,5;;3,0;;;;;;0;2021;False;3
RA-697;2022;Aluno-697;M;11,0;2011,0;2021;1;Pública;;E;0,0;2,0;-2,0;True;Alta (2);7,675;Ametista;7,0;9,3;7,5;;8,4;8,083;5,0;8,8;8,0;;2,0;246;67;1;False;False;-2;2021;False;1
RA-698;2022;Aluno-698;M;9,0;2013,0;2021;1;Pública;;E;0,0;1,0;-1,0;True;Moderada (1);7,44;Ametista;9,0;9,8;2,5;;8,1;8,083;5,0;8,0;8,2;;2,0;339;99;3;False;False;-1;2021;False;3
RA-698;2023;Aluno-698;M;9,0;2013,0;2021;2;Pública;;1B;1,0;1,0;0,0;False;Adequado;7,553616667;Ametista;8,5;9,9;2,52;7,1875;5,7;8,113333333;10,0;4,3;7,0;;3,0;;;;;;0;2021;False;3
RA-698;2024;Aluno-698;M;10,0;2013,0;2021;3;Pública;EE Dom Pedro Villas Boas de Souza;2A;2,0;2,0;0,0;False;Adequado;7,3363190476;Ametista;9,002;8,3214285715;6,88;7,291666667;4,5;7,273333333;10,0;3,0;6,0;;3,0;;;;;;0;2021;False;3
RA-699;2022;Aluno-699;M;9,0;2013,0;2022;0;Pública;;E;0,0;1,0;-1,0;True;Moderada (1);6,658;Ágata;5,2;9,2;7,5;;7,1;6,0;5,0;7,5;6,7;;2,0;603;165;4;False;False;-1;2022;False;3
RA-699;2023;Aluno-699;M;10,0;2013,0;2022;1;Pública;;1A;1,0;2,0;-1,0;True;Moderada (1);6,389991667;Ágata;8,5;8,3;3,77;5,78125;6,0;6,173333333;5,0;5,7;6,2;;3,0;;;;;;-1;2022;False;3
RA-699;2024;Aluno-699;M;11,0;2013,0;2022;2;Pública;EE Dom Pedro Villas Boas de Souza;1A;1,0;2,0;-1,0;True;Moderada (1);6,427771212000001;Ágata;6,334;7,727272727000001;6,26;6,5625;6,5;5,833333333;5,0;7,0;6,0;;3,0;;;;;;-1;2022;False;3
RA-7;2022;Aluno-7;M;18,0;2004,0;2017;5;Privada - Parceira;;A;7,0;8,0;-1,0;True;Moderada (1);6,818;Ágata;0,0;8,4;7,5;;7,6;7,667;5,0;8,2;5,7;9,0;4,0;550;11;5;False;False;-1;2017;True;3
RA-7;2023;Aluno-7;M;19,0;2004,0;2017;6;Privada - Bolsa 100%;;8E;8,0;8,0;0,0;False;Adequado;;;;;;;;;10,0;;;;;;;;;;0;2017;True;3
RA-7;2024;Aluno-7;M;20,0;2004,0;2017;7;Privada - Bolsa 100%;Universidade Santo Amaro (UNISA);8E;8,0;8,0;0,0;False;Adequado;;;;0,0;;;;;10,0;;;;0,0;;;;;;0;2021;True;3
RA-70;2022;Aluno-70;F;16,0;2006,0;2017;5;Pública;;C;5,0;6,0;-1,0;True;Moderada (1);5,712;Quartzo;8,8;6,6;5,0;;2,9;6,111;5,0;5,7;2,9;0,2;4,0;757;48;4;False;False;-1;2017;False;2
RA-70;2023;Aluno-70;F;17,0;2006,0;2017;6;Pública;;5C;5,0;7,0;-2,0;True;Alta (2);6,869133333;Ágata;9,2;9,2;5,0;7,5;4,3;7,545;5,0;3,0;3,5;6,3;4,0;;;;;;-2;2017;False;2
RA-700;2022;Aluno-700;F;9,0;2013,0;2022;0;Pública;;F;0,0;1,0;-1,0;True;Moderada (1);7,738;Ametista;9,0;8,7;7,5;;9,2;7,083;5,0;9,2;9,2;;2,0;224;60;2;False;False;-1;2022;False;3
RA-700;2023;Aluno-700;F;9,0;2013,0;2022;1;Pública;;ALFA J - G2/G3;0,0;1,0;-1,0;True;Moderada (1);8,2852;Topázio;9,5;9,7;7,52;6,25;7,8;9,84;5,0;7,5;8,0;;2,0;;;;;;-1;2022;False;3
RA-700;2024;Aluno-700;F;11,0;2013,0;2022;2;Pública;EM Maria Ignez Concelles Irma Ines;1G;1,0;2,0;-1,0;True;Moderada (1);7,005745454500001;Ametista;8,502;9,564393939;5,635;7,291666667;5,25;7,0;5,0;5,0;5,5;;3,0;;;;;;-1;2022;False;3
RA-701;2022;Aluno-701;M;10,0;2012,0;2021;1;Pública;;F;0,0;2,0;-2,0;True;Alta (2);7,755;Ametista;9,0;9,3;7,5;;8,7;7,417;5,0;8,7;8,7;;2,0;215;57;1;False;False;-2;2021;False;2
RA-701;2023;Aluno-701;M;11,0;2012,0;2021;2;Pública;;ALFA J - G2/G3;0,0;2,0;-2,0;True;Alta (2);7,3982;Ametista;9,5;9,9;3,77;6,25;7,2;7,68;5,0;7,3;7,0;;2,0;;;;;;-2;2021;False;2
RA-702;2022;Aluno-702;F;8,0;2014,0;2022;0;Pública;;F;0,0;0,0;0,0;False;Adequado;7,387;Ametista;10,0;8,6;5,0;;6,8;7,0;10,0;7,0;6,7;;2,0;366;110;5;False;False;0;2022;False;3
RA-702;2023;Aluno-702;F;9,0;2014,0;2022;1;Pública;;ALFA F - G0/G1;0,0;1,0;-1,0;True;Moderada (1);8,239866667;Topázio;10,0;10,0;5,63;7,5;9,3;7,833333333;5,0;9,3;9,3;;2,0;;;;;;-1;2022;False;3
